I_size,D_size,L2_size,I_assoc,D_assoc,L2_assoc,cache_line,sim_seconds,CPI,D MR,I MR,L2 MR
64,16,2048,2,4,4,64,0.017314,3.462827,0.060932,0.000877,0.999692
64,16,2048,2,4,8,64,0.017314,3.462827,0.060932,0.000877,0.999692
64,16,2048,4,2,4,64,0.017314,3.462827,0.060933,0.000855,0.999745
64,16,2048,4,2,8,64,0.017314,3.462827,0.060933,0.000855,0.999745
64,16,2048,4,4,4,64,0.017314,3.462827,0.060932,0.000854,0.999786
64,16,2048,4,4,8,64,0.017314,3.462827,0.060932,0.000854,0.999786
64,16,256,2,2,4,64,0.017507,3.501438,0.060933,0.000879,0.999652
64,16,256,2,2,8,64,0.017507,3.501438,0.060933,0.000879,0.999652
64,16,256,2,4,4,64,0.017507,3.501438,0.060932,0.000877,0.999692
64,16,256,2,4,8,64,0.017507,3.501438,0.060932,0.000877,0.999692
64,16,256,4,2,4,64,0.017507,3.501438,0.060933,0.000855,0.999745
64,16,256,4,2,8,64,0.017507,3.501438,0.060933,0.000855,0.999745
64,16,256,4,4,4,64,0.017507,3.501438,0.060932,0.000854,0.999786
64,16,256,4,4,8,64,0.017507,3.501438,0.060932,0.000854,0.999786
64,16,4096,2,2,4,64,0.017096,3.419281,0.060933,0.000879,0.999652
64,16,4096,2,2,8,64,0.017107,3.42148,0.060933,0.000879,0.999652
64,16,4096,2,4,4,64,0.017096,3.419281,0.060932,0.000877,0.999692
64,16,4096,2,4,8,64,0.017107,3.42148,0.060932,0.000877,0.999692
64,16,4096,4,2,4,64,0.017096,3.419281,0.060933,0.000855,0.999745
64,16,4096,4,2,8,64,0.017107,3.42148,0.060933,0.000855,0.999745
64,16,4096,4,4,4,64,0.017096,3.419281,0.060932,0.000854,0.999786
64,16,4096,4,4,8,64,0.017107,3.42148,0.060932,0.000854,0.999786
64,16,512,2,2,4,64,0.017492,3.49843,0.060933,0.000879,0.999652
64,16,512,2,2,8,64,0.017492,3.49843,0.060933,0.000879,0.999652
64,16,512,2,4,4,64,0.017492,3.49843,0.060932,0.000877,0.999692
64,16,512,2,4,8,64,0.017492,3.49843,0.060932,0.000877,0.999692
64,16,512,4,2,4,64,0.017492,3.49843,0.060933,0.000855,0.999745
64,16,512,4,2,8,64,0.017492,3.49843,0.060933,0.000855,0.999745
64,16,512,4,4,4,64,0.017492,3.49843,0.060932,0.000854,0.999786
64,16,512,4,4,8,64,0.017492,3.49843,0.060932,0.000854,0.999786
64,32,1024,2,2,4,64,0.017438,3.487658,0.060932,0.000877,0.999692
64,32,1024,2,2,8,64,0.017438,3.487658,0.060932,0.000877,0.999692
64,32,1024,2,4,4,64,0.017438,3.487658,0.060932,0.000877,0.999698
64,32,1024,2,4,8,64,0.017438,3.487658,0.060932,0.000877,0.999698
64,32,1024,4,2,4,64,0.017438,3.487658,0.060932,0.000854,0.999786
64,32,1024,4,2,8,64,0.017438,3.487658,0.060932,0.000854,0.999786
64,32,1024,4,4,4,64,0.017438,3.487658,0.060932,0.000854,0.999792
64,32,1024,4,4,8,64,0.017438,3.487658,0.060932,0.000854,0.999792
64,32,2048,2,2,4,64,0.017314,3.462827,0.060932,0.000877,0.999692
64,32,2048,2,2,8,64,0.017314,3.462827,0.060932,0.000877,0.999692
64,32,2048,2,4,4,64,0.017314,3.462827,0.060932,0.000877,0.999698
64,32,2048,2,4,8,64,0.017314,3.462827,0.060932,0.000877,0.999698
64,32,2048,4,2,4,64,0.017314,3.462827,0.060932,0.000854,0.999786
64,32,2048,4,2,8,64,0.017314,3.462827,0.060932,0.000854,0.999786
64,32,2048,4,4,4,64,0.017314,3.462827,0.060932,0.000854,0.999792
64,32,2048,4,4,8,64,0.017314,3.462827,0.060932,0.000854,0.999792
64,32,256,2,2,4,64,0.017507,3.501438,0.060932,0.000877,0.999692
64,32,256,2,2,8,64,0.017507,3.501438,0.060932,0.000877,0.999692
64,32,256,2,4,4,64,0.017507,3.501438,0.060932,0.000877,0.999698
64,32,256,2,4,8,64,0.017507,3.501438,0.060932,0.000877,0.999698
64,32,256,4,2,4,64,0.017507,3.501438,0.060932,0.000854,0.999786
64,32,256,4,2,8,64,0.017507,3.501438,0.060932,0.000854,0.999786
64,32,256,4,4,4,64,0.017507,3.501438,0.060932,0.000854,0.999792
64,32,256,4,4,8,64,0.017507,3.501438,0.060932,0.000854,0.999792
